station id,station name,station latitude,station longitude,daily bike occupation ratio,parking time,DBOR_Norm,PT_Norm,Station_type
3083,Bushwick Ave & Poowers St,40.712477,-73.941,0.21107364695309552,8030.500000000001,-1.0308807218272888,0.5196333997525752,Balanced
3084,Devoe St & Leonard St,40.713487,-73.947925,0.2775185458282375,5565.0,-0.6334177762346261,0.20849781363504502,Balanced
3085,Roebling St & N 4 St,40.714690000000004,-73.95739,0.34359869794842945,6794.0,-0.23813668842295288,0.37778186277198217,Balanced
3086,Graham Ave & Conselyea St,40.715143,-73.944507,0.24226292859942605,3558.0,-0.844311339317363,-0.17097191065922415,Balanced
3087,Metropolitan Ave & Meeker Ave,40.714133000000004,-73.952344,0.26590776197652294,5293.0,-0.7028716610093485,0.16598501227060058,Balanced
3088,Union Ave & Jackson St,40.716075,-73.95202900000001,0.42141214329088444,9494.0,0.22733111597002575,0.6616599573372894,Balanced
3089,Leonard St & Meeker Ave,40.717318,-73.948202,0.30548812525704044,16826.5,-0.4661081465270105,1.1471717091238136,Balanced
3090,N 8 St & Driggs Ave,40.717746000000005,-73.956001,0.39232385866646124,3326.0,0.05332956754737711,-0.22817525396921345,Balanced
3091,Frost St & Meeker St,40.71764,-73.94882,0.21713885399682784,9822.5,-0.9945996062256052,0.6905174500946905,Balanced
3092,Berry St & N 8 St,40.719009,-73.958525,0.3871191174907539,4639.0,0.022195623576277305,0.05409799485834055,Balanced
3093,N 6 St & Bedford Ave,40.717452,-73.95850899999999,0.40843295414817266,3202.0,0.1496916457413112,-0.2604084647266658,Balanced
3094,Graham Ave & Withers St,40.716981,-73.944859,0.3200133782166206,7327.000000000001,-0.37922036545533,0.44185528445655897,Balanced
3095,Graham Ave & Herbert St,40.719293,-73.945004,0.3115674990823772,16099.000000000002,-0.4297422874635804,1.1096760410757431,Balanced
3096,Union Ave & N 12 St,40.71924,-73.95241999999999,0.27986159798273097,5160.0,-0.6194020063746675,0.14439544610764526,Balanced
3097,N Henry St & Richardson St,40.719215999999996,-73.942447,0.2823303482629599,10163.0,-0.6046343300755981,0.7194278375275923,Balanced
3098,Leonard St & Bayard St,40.71928,-73.94861,0.21875548669065709,6251.0,-0.9849291634480759,0.30711487999036574,Balanced
3099,Leonard St & Manhattan Ave,40.721522,-73.948983,0.2271096901517628,11395.5,-0.9349556309129284,0.8165351640028821,Balanced
3100,Nassau Ave & Newell St,40.724813,-73.947526,0.287383773847396,13713.5,-0.5744055321975607,0.973619233405504,Balanced
3101,N 12 St & Bedford Ave,40.720797999999995,-73.954847,0.22247976747391326,4250.0,-0.9626511009423485,-0.02020117354741599,Balanced
3102,Driggs Ave & Lorimer St,40.721790999999996,-73.950415,0.2507150007532442,4902.0,-0.7937523716390318,0.10088030615653272,Balanced
3103,N 11 St & Wythe Ave,40.721533,-73.957824,0.35086870391379504,7551.000000000001,-0.19464865496382658,0.46740264688177385,Balanced
3105,N 15 St & Wythe Ave,40.724055,-73.955736,0.3855374191332054,11696.0,0.012734152509677467,0.8386165655799939,Balanced
3106,Driggs Ave & N Henry St,40.72325,-73.94308000000001,0.42593393804958474,6028.0,0.25437978177559384,0.2762972380669708,Balanced
3107,Bedford Ave & Nassau Ave,40.723116999999995,-73.952123,0.38904910084332517,3340.5,0.033740480762368436,-0.224484793218961,Balanced
3108,Nassau Ave & Russell St,40.725570000000005,-73.94434,0.4623040845645852,5414.0,0.47194028393924353,0.18516047461496316,Balanced
